year,state_postcode,initiative,BOS_topic,BOS_summary,passed,notes
2016,MO,1,FIN, prohibit imposition of any sales tax on a service or transaction not taxed as of 2015,1,
2016,MO,0,SUFF/ELECT," authorize leg to adopt a voter-ID rule, as a response to a contrary court ruling",1,
2016,MT,1,BOR, add a victims rights provision,1,
2016,NV,1,MISC,require the legislature to eliminate energy company monopolies (placed as a right in the BOR) – first leg of two required approvals,1,
2016,NV,1,FIN, exempt medical equipment from the sales tax first leg of two required approvals,1,
2016,NJ,0,MISC, authorize two new casinos,0,
2016,NJ,0,FIN, stipulate that the entirety (not just the current portion) of the gas tax be spent on transportation projects,1,
2016,NM,0,BOR, allow denial of bail in certain additional cases,1,
2016,ND,0,LEG," require legislators to live in the district, and not just live there up to 30 days pre-election",1,
2016,ND,0,FIN, authorize use of severance tax revenue for additional purposes in some cases,1,
2016,ND,1,BOR," add a victims rights provision to constitution, along the lines of Marsys Law",1,
2016,OK,0,BOR, authorize capital punishment and ensure the power of the legislature in this regard,1,
2016,OK,0,BOR, right to farm,0,
2016,OK,1,FIN, increase sales tax by a penny and dedicate the revenue to schools,0,
2016,OK,0,BOR, eliminate Blaine amendment language,0,
2016,OK,0,MISC, a complex measure allowing more sale of beer and wine in grocery stores,1,
2016,OR,0,JUD, repeal the judicial retirement age (currently set at 75),0,
2016,OR,0,FIN," make an exception to the current ban on the state owning stock, by allowing colleges to invest in stocks",1,
2016,OR,0,FIN, dedicate a portion of lottery proceeds to veterans services,1,
2016,PA,0,JUD, abolish a Philadelphia traffic court,1,
2016,PA,0,JUD, raise the judicial retirement age from 70 to 75,1,
2016,RI,0,LEG, add to the power of the state ethics commission by empowering investigations of legislators,1,
2016,SD,0,FUNCT, regarding governance of post-secondary technical schools,1,
2016,SD,1,BOR, adopt victims rights amendment for the first time,1,
2016,SD,1,SUFF/ELECT, create redistricting commission,0,
2016,SD,1,MISC, would authorize the setting of a maximum interest rate on loans,0,
2016,SD,1,SUFF/ELECT, create non-partisan state elections,0,
2016,UT ,0,MISC, a technical change in the oath of office to add specific mention of Utah,1,
2016,UT ,0,FIN," regarding distribution of the state school fund, limit the use of the fund each year",1,BOS_topic recoded by RWB fromFISC
2016,UT ,0,FIN, allow a property-tax exemption for property leased by the state (?),0,
2016,VA,0,MISC, right to work entrenched in state constitution,0,
2016,VA,0,FIN, property-tax exemption for spouses of first-responders killed in the line of duty,1,
2016,WA,0,SUFF/ELECT, require the redistricting commission to finish its work by Nov. 15 instead of Jan. 1,1,
2016,WY,0,FIN," authorize legislature to use certain funds to purchase stock (some funds can already do this, but others can now do so)",1,
2017,AL,0,LOCAL, Lamar 1  collect fees from drug cases for use for police canine unit,1,
2017,AL,0,LOCAL, Lamar 2  additional sales tax forLOCAL government,0,
2017,AL,0,LOCAL, Geneva  regarding qualifications for election of probate judge,1,
2017,DE,0,JUD,lengthen the time for making a nomination to fill a judicial vacancy,1,
2017,DE,0,JUD,a minor change to make the presiding judge of each Justice of the Peace Court a member of the state’s Court on the Judiciary,1,
2017,DE,0,FIN,a transportation lockbox amendment limiting the purposes for which transportation revenue can be spent,1,
2017,LA,0,FIN, exempt from property taxes materials delivered for a construction project not yet complete  with the exemption lasting until the project is complete,1,
2017,LA,0,FIN, property tax exemption for unmarried surviving spouse of an emergency responder killed in the line of duty,1,
2017,LA,0,FIN," any new gas taxes would have to be devoted to transportation projects specifically, they would be placed in a construction fund",1,
2017,ME,0,FUNCT, a very technical measure referring to the state public employees retirement fund and how quickly losses due on account of poor investment returns must be made up for currently it has to be done within 10 years; the amendment elongated this to 20 years,1,
2017,NJ,0,FIN, non-diversion of money the state gains through settlement of environmental contamination lawsuits  the money must be used for protection of natural resources (or for legal fees incurred by the state in prosecuting such cases),1,
2017,NY,0,FUNCT," amend the state’s forest preserve provision by allowingLOCALities to make use of the land for certain purposes  it is VERY complicated, though, involving creation of a land bank and then allowing for the building of bike trails and some other projects",1,
2017,NY,0,MISC, change an existing pension-protection measure by allowing a court to reduce or eliminate the public pension of a public official convicted of a felony related to the performance of the official’s duties (a MI 2010 amendment barring officials from holding future office after such a felony conviction  there was a 2016 CA amendment related to how to expel a legislator),1,
2017,OH,1,BOR, Marsy’s law amendment,1,
2017,PA,0,FIN," authorize the legislature to pass legislation permittingLOCAL governments to provide additional exemptions from property-taxes than they are currently allowed to provide.  Currently, they can provide a homestead exemption of up to half of the median property value in the district; this amendment would allow up to 100 percent of the value of the median property in the district",1,
2017,TX,0,FIN, authorize the legislature to grant partial property tax exemptions to partially disabled veterans or their surviving spouses if their house was donated to them by a charitable organization,1,
2017,TX,0,MISC, dealing with home-equity loans,1,
2017,TX,0,MISC, how long can a gubernatorial appointee serve after expiration of the official’s term,1,
2017,TX,0,JUD, authorize the legislature to “require a court to provide notice to the attorney general of a challenge to the constitutionality of a state statute and authorizing the legislature to prescribe a waiting period before the court may enter a judgment holding the statute unconstitutional”  was passed as an amendment after a prior legislative effort to do this by statute was invalidated by the Texas courts on SOP grounds,1,
2017,TX,0,MISC, update a 2015 amendment allowing professional sports teams to hold charitable raffles by expanding the kind of professional sports that would be included in the amendment,1,
2017,TX,0,FIN, authorize the legislature to grant a property tax exemption to the surviving spouse of a first responder killed in the line of duty,1,
2017,TX,0,MISC," allow credit unions and other financial institutions to hold promotional raffles, as an exception to the state’s lottery ban provision in the state constitution",1,
2017,WV,0,DEBT, authorize bonds for road construction and maintenance,1,
2018,AL,0,MISC, Allow display of Ten Commandments,1,BOS_topic coded by RWB
2018,AL,0,BOR, State constitution does not protect abortion,1,BOS_topic coded by RWB
2018,AL,0,FUNCT, regarding University of Alabama Board of Trustees,1,BOS_topic coded by RWB
2018,AL,0,LEG, regarding the procedure for filling a mid-term legislative vacancy,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL,,1,BOS_topic coded by RWB
2018,AL,0,LOCAL, the only rejection was in Jefferson County,0,BOS_topic coded by RWB
2018,AZ,0,MISC," Allow adjustments to the public employee retirement plan, in the face of an existing clause",1,BOS_topic coded by RWB
2018,AZ,1,FIN, prohibit any new sales taxes on services,1,BOS_topic coded by RWB
2018,AZ,1,MISC, require 50 percent of energy to come from renewable sources by a set date,0,BOS_topic coded by RWB
2018,AR,0,SUFF/ELECT, voter ID,1,BOS_topic coded by RWB
2018,AR,1,MISC, authorize four casinos,1,BOS_topic coded by RWB
2018,CA,0,FIN, lockbox amendment dedicating revenue from recent taxes and fees to transportation spending,1,BOS_topic coded by RWB
2018,CA,0,FIN, require a one-time 2/3 legislative vote to spend revenue from a cap-and-trade fund,0,BOS_topic coded by RWB
2018,CA,0,SUFF/ELECT, push back slightly the date when initiated measures take effect,1,BOS_topic coded by RWB
2018,CA,0,FIN, allow construction of rainwater-capture systems on houses NOT to be considered construction triggering a new assessment for property-tax purposes,1,BOS_topic coded by RWB
2018,CA,1,FIN," make yet another exception (several had been made along these lines in prior years) to Proposition 13 for people over 55 and disabled people to transfer their current tax assessments to new properties, with an adjustment",0,BOS_topic coded by RWB
2018,CA,1,FIN, repeal a recent gas-tax increase and require a popular referendum on any future gas-tax increases,0,BOS_topic coded by RWB
2018,CO,0,BOR, remove the outdated slavery language,1,BOS_topic coded by RWB
2018,CO,0,LEG, reduce minimum age for state house and senate members from 25 to 21,0,BOS_topic coded by RWB
2018,CO,0,JUD," a minor change in language on ballots regarding future judicial retention elections (no substantive change) it exceeded 50 percent, but not 55 percent",0,BOS_topic coded by RWB
2018,CO,0,MISC, a minor change to a 2012 marijuana measure that put in the state constitution a definition of “industrial hemp” this 2018 measure removes this definition from the constitution and allows the legislature flexibility in defining the term,1,BOS_topic coded by RWB
2018,CO,0,SUFF/ELECT, create independent commission for state legislative redistricting,1,BOS_topic coded by RWB
2018,CO,0,SUFF/ELECT, create independent commission for congressional redistricting,1,BOS_topic coded by RWB
2018,CO,1,FIN, move from a flat to a progressive income tax and use the money for education,0,BOS_topic coded by RWB
2018,CO,1,BOR, expand the concept of regulatory takings to allow compensation for any regulation/law that reduces the value of property (not just eliminates the value entirely) was triggered by an anti-fracking measure also on the ballot and also defeated,0,BOS_topic coded by RWB
2018,CO,1,SUFF/ELECT, create a millionaire’s amendment for state campaign finance rules,0,BOS_topic coded by RWB
2018,CT,0,FIN, lockbox for transportation taxes,1,BOS_topic coded by RWB
2018,CT,0,LEG, tighten in various ways the existing rules concerning the ability of the legislature to convey public lands to private entities,1,BOS_topic coded by RWB
2018,DE,0,LEG, 2nd passage of an amendment clarifying continuity in government operations power for the legislature in time of emergency,1,BOS_topic coded by RWB
2018,FL,0,FIN, increase the maximum homestead tax exemption up to $75000 (got 58 percent failed),0,BOS_topic coded by RWB
2018,FL,0,FIN, make permanent a rule that increases in property assessment can’t exceed 10 percent,1,BOS_topic coded by RWB
2018,FL,0,FIN, require 2/3 legislative vote to increase taxes,1,BOS_topic coded by RWB
2018,FL,1,SUFF/ELECT, enfranchise most felons after they complete their sentences,1,BOS_topic coded by RWB
2018,FL,1,MISC, require voter approval of any new casinos,1,BOS_topic coded by RWB
2018,FL,0,JUD, Marsy’s Law raise judicial retirement age from 70 to 75 require judges to rule on administrative rules de novo and without using Chevron deference,1,BOS_topic coded by RWB
2018,FL,0,FUNCT, require employers to offer death benefits to families of first responders require a supermajority rather than bare majority of a college board of trustees to raise fees place the current higher ed system in the constitution,1,BOS_topic coded by RWB
2018,FL,0,MISC, ban offshore drilling and bans vaping in indoor offices,1,BOS_topic coded by RWB
2018,FL,0,FUNCT, require legislature to maintain veterans affairs department requireLOCALities to maintain certain sets of offices fix start date of legislative session create cabinet position of office of domestic security and terrorism ,1,BOS_topic coded by RWB
2018,FL,0,MISC," repeal three outdated provisions on alien landholding, a high-speed rail provision, and a criminal retroactivity provision",1,BOS_topic coded by RWB
2018,FL,0,FUNCT, Bar public officials from lobbying in office and for 6 years after leaving office,1,BOS_topic coded by RWB
2018,FL,0,MISC, Ban greyhound racing,1,BOS_topic coded by RWB
2018,GA,0,FIN, allow the legislature to dedicate 80 percent of sales tax on outdoor recreation equipment to a land conservation fund,1,BOS_topic coded by RWB
2018,GA,0,JUD, create a business court and set out selection procedures,1,BOS_topic coded by RWB
2018,GA,0,FIN, authorizes legislature to classify timberland property different from other property for tax purposes,1,BOS_topic coded by RWB
2018,GA,0,BOR, Marsy’s Law,1,BOS_topic coded by RWB
2018,GA,0,FIN, allow school districts within a county to call for a referendum on increasing the sales tax,1,BOS_topic coded by RWB
2018,IN,0,FIN, balanced budget amendment,1,BOS_topic coded by RWB
2018,LA,0,SUFF/ELECT, prevent officials from running for office for five years after felony conviction,1,BOS_topic coded by RWB
2018,LA,0,BOR, require a unanimous jury for a felony conviction,1,BOS_topic coded by RWB
2018,LA,0,LOCAL, allowsLOCAL governments to exchange public equipment when acting for public purposes triggered by a complaint when one county loaned equipment to another county this amendment would allow this sort of thing,1,BOS_topic coded by RWB
2018,LA,0,FIN, a lockbox amendment requiring gas tax revenue to NOT be used for state police,1,BOS_topic coded by RWB
2018,LA,0,FIN," regarding property “in trust” a type of tax break for disabled veterans, first responders, etc.",1,BOS_topic coded by RWB
2018,LA,0,FIN, when property assessments increase by a sizable amount require the increase in taxes to be phased in over several years,1,BOS_topic coded by RWB
2018,MD,0,FIN, lockbox amendment require lottery revenue to go to education,1,BOS_topic coded by RWB
2018,MD,0,SUFF/ELECT, authorize legislature to implement election day registration,1,BOS_topic coded by RWB
2018,MI,1,SUFF/ELECT," a wide-ranging voting measure allows straight-party voting, adopts automatic voter registration, among other things",1,BOS_topic coded by RWB
2018,MI,1,SUFF/ELECT, create independent redistricting commission,1,BOS_topic coded by RWB
2018,MO,1,SUFF/ELECT," wide-ranging measure limiting campaign finance, lobbying, and calling for selection of a demographer to play a key role in existing redistricting commissions",1,BOS_topic coded by RWB
2018,MO,1,MISC, one of three medical marijuana measures on the ballot (two constitutional and one statutory),1,BOS_topic coded by RWB
2018,MO,1,MISC, a medical marijuana measure that was rejected in favor of another measure on the ballot,0,BOS_topic coded by RWB
2018,MO,0,MISC, Relaxing various restrictions on bingo games who can operate them and how they can be advertised,1,BOS_topic coded by RWB
2018,NV,0,BOR, Marsy’s Law,1,BOS_topic coded by RWB
2018,NV,1,MISC, end the electricity monopoly in the state and require the legislature to create a competitive energy market (this was the second leg of the initiative process for this amendment),0,BOS_topic coded by RWB
2018,NV,1,FIN, exempt medical equipment from the sales tax (the second leg of the initiative process and so this took effect),1,BOS_topic coded by RWB
2018,NV,1,MISC," (but only the first of two required legs) require 50 percent of energy to come from renewable sources, by 2030",1,BOS_topic coded by RWB
2018,NH,0,BOR, allow individuals to sue the state even when they have not suffered a particular injury,1,BOS_topic coded by RWB
2018,NH,0,BOR, recognize a right to informational privacy the 11th state with a privacy right of some kind,1,BOS_topic coded by RWB
2018,NM,0,JUD, authorize the legislature to determine/alter the jurisdiction of state district courts,1,BOS_topic coded by RWB
2018,NM,0,FUNCT, create an ethics commission,1,BOS_topic coded by RWB
2018,NC,0,BOR, hunting and fishing rights,1,BOS_topic coded by RWB
2018,NC,0,BOR, Marsy’s Law,1,BOS_topic coded by RWB
2018,NC,0,SUFF/ELECT, voter ID requirement,1,BOS_topic coded by RWB
2018,NC,0,FIN, reduce income tax limit to 7 percent,1,BOS_topic coded by RWB
2018,NC,0,JUD, merit commission and legislature rather than governor fill mid-term judicial vacancy,0,BOS_topic coded by RWB
2018,NC,0,SUFF/ELECT, even numbered election board with legislators playing a key role in selection,0,BOS_topic coded by RWB
2018,ND,1,SUFF/ELECT," a wide-ranging ethics/finance package that creates an ethics commission, bans foreign contributions, and increases disclosure requirements for individuals seeking to influence public policy (the last part was the particularly controversial part)",1,BOS_topic coded by RWB
2018,ND,1,SUFF/ELECT, a clarifying measure that only US citizens can vote in state elections,1,BOS_topic coded by RWB
2018,OH,0,SUFF/ELECT, congressional redistricting commission,1,BOS_topic coded by RWB
2018,OH,1,MISC, reduce drug possession to misdemeanor and then limit prison time for drug offenses,0,BOS_topic coded by RWB
2018,OK,1,MISC, allow optometrists to practice in retail establishments (supported by Walmart and opposed by eye doctors),0,BOS_topic coded by RWB
2018,OK,0,BOR, Marsy’s Law,1,BOS_topic coded by RWB
2018,OK,0,EXEC, require gov and LG to run on a joint ticket,0,BOS_topic coded by RWB
2018,OK,0,FIN, create a Vision Fund that would take 5 percent of revenue from gas and oil production tax each year and invest it also and allow a percent of the proceeds each year to be used for the state’s general fund,0,BOS_topic coded by RWB
2018,OK,0,FIN, allowLOCAL property taxes to be used not only for school construction but also school operations,0,BOS_topic coded by RWB
2018,OR,0,LOCAL," allowLOCAL governments to use bond revenue to construct affordable housing in partnership with private groups, in a way previously disallowed by the constitution",1,BOS_topic coded by RWB
2018,OR,1,FIN, prohibit state orLOCAL government from imposing sales tax on groceries (a measure prompted by recent calls to tax sodas),0,BOS_topic coded by RWB
2018,OR,1,FIN, clarify what is covered by the 3/5 legislative requirement for revenue increases by including changes to tax credits or deductions that have the effect of raising revenue,0,BOS_topic coded by RWB
2018,OR,1,FIN, prohibit public funding of abortions,0,BOS_topic coded by RWB
2018,SC,0,FUNCT, make the state superintendent an appointed rather than elected position,0,BOS_topic coded by RWB
2018,SD,0,BOR, modify Marsy’s Law amendment passed two years earlier,1,BOS_topic coded by RWB
2018,SD,1,SUFF/ELECT," a wide-ranging measure that would have created a new accountability board, imposed new limits on campaign finance, insulated initiative measures from legislative reversal, and required a popular referendum on any efforts by the legislature to change the init-referendum process",0,BOS_topic coded by RWB
2018,SD,0,AMEND, increase to 55 percent the votes required to approve constitutional amendments,0,BOS_topic coded by RWB
2018,SD,0,AMEND, impose a single-subject rule on constitutional amendments,1,BOS_topic coded by RWB
2018,UT,0,FIN, a minor change in how to calculate the 200 days of service (not just in a calendar year but in any 365-day period) required for someone serving in the military to qualify for a property-tax exemption,1,BOS_topic coded by RWB
2018,UT,0,FIN, grant a property tax exemption for property that the state orLOCAL government leases from a private owner,0,BOS_topic coded by RWB
2018,UT,0,LEG," allow the legislature, by a 2/3 vote to call the legislature into special session, something that previously only the governor could do",1,BOS_topic coded by RWB
2018,VA,0,FIN, authorize legislature to letLOCAL governments grant property tax reductions for homeowners who take steps to improve their property by abating floods,1,BOS_topic coded by RWB
2018,VA,0,FIN, make a minor change to existing property tax exemption for surviving spouse of disabled military veteran by allowing this exemption to transfer to a newly purchased home,1,BOS_topic coded by RWB
2018,WV,0,BOR, State constitution does not protect abortion rights and does not require public funding of abortion,1,BOS_topic coded by RWB
2018,WV,0,JUD, Allow legislature to determine budget for state judiciary but can only reduce to a maximum of 85 percent of current budget,1,BOS_topic coded by RWB
2018,WI,0,FUNCT, Eliminate the state treasurer office after most of the duties had already been transferred to other positions and there was only a limited role for the office,0,BOS_topic coded by RWB
2019,DE,0,BOR," state ERA passes in Jan. 2019, after second leg approval, Section 21. Equality of rights under the law shall not be denied or abridged on account of sex.",1,BOS_topic coded by RWB
2019,KS,0,SUFF/ELECT, A technical change to how census population is adjusted for redistricting purposes no more readjusting to exclude military and students,1,BOS_topic coded by RWB
2019,LA,0,FIN," would have exempted from property taxes items and materials intended to be used for the Outer Continental Shelf (several parishes had just started to trying to tax oil and gas company property for this purpose, and the amendment sought to bar such taxes)",0,BOS_topic coded by RWB
2019,LA,0,FIN, expands the list of schools that can receive money from the state’s Education Excellence Fund,1,BOS_topic coded by RWB
2019,LA,0,FIN," makes several changes in the powers of the state’s Board of Tax Appeals, a body set up to handle claims about improper tax charges, generally by expanding the power of this board",1,BOS_topic coded by RWB
2019,LA,0,FIN," authorize the city of New Orleans to exercise significant discretion in granting property tax exemptions, with the intent of bringing about more affordable housing (clearly, there was concern about whether this discretion would be abused)",0,BOS_topic coded by RWB
2019,ME,0,SUFF/ELECT, allow persons with physical disabilities to use an alternative signature (such as a stamp) to sign direct democracy petitions,1,BOS_topic coded by RWB
2019,NJ,0,FIN, allow veterans or their surviving spouses to claim the existing $250 property-tax credit even if they live in a continuing care retirement community (technically the community would claim the credit and then pass along the value to the resident),1,BOS_topic coded by RWB
2019,TX,0,,,1,
2019,TX,0,,,1,
2019,TX,0,,,1,
2019,TX,0,,,1,
2019,TX,0,,,1,
2019,TX,0,,,1,
2019,TX,0,,,1,
2019,TX,0,,,1,
2019,TX,0,FIN,The only interesting amendment puts in the constitution a ban on taxing individual income,1,BOS_topic coded by RWB
2019,TX,0,JUD,The one defeated amendment would have allowed persons to serve as municipal judges in more than one municipality at one time,0,BOS_topic coded by RWB
2019,WA,0,LEG,"This measure would add ""catastrophic incidents"" to the specified times of emergency that the legislature may take certain immediate actions to ensure continuity of state andLOCAL governmental operations. Article II, section 42 of the Washington State Constitution permits the legislature to adopt legislation governing certain immediate actions in times of emergency resulting from enemy attack.",1,BOS_topic coded by RWB
2020,AL,0,FUNCT, change education board ,0,BOS_topic coded by RWB
2020,AL,0,SUFF/ELECT, Only citizens can vote ,1,BOS_topic coded by RWB
2020,AL,0,AMEND, direct leg to recompile Alabama constitution ,1,BOS_topic coded by RWB
2020,AL,0,JUD, change power of state supreme court justice ,0,BOS_topic coded by RWB
2020,AL,0,JUD, regarding length of appointed judges terms ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Etowah ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Marshall ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Tallapoosa ,0,BOS_topic coded by RWB
2020,AL,0,LOCAL,Baldwin ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Baldwin ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Baldwin ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Baldwin  was number 2 about a toll road and bridge,0,BOS_topic coded by RWB
2020,AL,0,LOCAL,Barbour ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Bibb ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Butler ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Calhoun ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Colbert ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Crenshaw the failed amendment would have authorized a higher property tax to pay for a health facility,0,BOS_topic coded by RWB
2020,AL,0,LOCAL,Dallas ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Escambia ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Fayette ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Houston ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Lamar ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Lauderdale ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Limestone ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Marengo ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Pickens ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Shelby ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,St. Clair ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Talladega ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Talladega ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Tallapoosa ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Walker ,1,BOS_topic coded by RWB
2020,AL,0,LOCAL,Walker ,1,BOS_topic coded by RWB
2020,AR,0,FIN, Making permanent a sales tax increase of half a cent to support road construction ,1,BOS_topic coded by RWB
2020,AR,0,LEG, Tightening legislative term-limits rules by moving from 16-year lifetime limit to a 12-year consecutive-service limit ,1,BOS_topic coded by RWB
2020,AR,0,AMEND," Tighten amendment rules, by strengthening the geographic-distribution requirement for initiated amendments and by requiring an earlier submission of signatures for initiated amendments, and increasing from one-half to three-fifths the legislative vote required to submit legislature-referred amendments to voters ",0,BOS_topic coded by RWB
2020,CA,1,FIN, A slight reversal of Prop 13 as applied to commercial and industrial property (but not residential property) ,0,BOS_topic coded by RWB
2020,CA,0,MISC, Affirmative action ban repeal ,0,BOS_topic coded by RWB
2020,CA,0,SUFF/ELECT, ease restrictions on felon voting while on parole ,1,BOS_topic coded by RWB
2020,CA,0,SUFF/ELECT, allow 17-year-olds who will turn 18 by election day to vote in primary and special elections ,0,BOS_topic coded by RWB
2020,CA,0,FIN, change the complex rules by which people over age 55 can pass along homes to descendants without the value of the home resetting to market value for tax purposes ,1,BOS_topic coded by RWB
2020,CO,0,FIN," repeal the Gallagher amendment, which required a certain ratio of residential to business property tax rates only needed 50 percent because it repealed an existing provision, but even still it got 57 percent support ",1,BOS_topic coded by RWB
2020,CO,0,MISC, ease some of the current restrictions on charitable organization-sponsored gaming got 50 percent but not 55 percent support ,0,BOS_topic coded by RWB
2020,CO,1,SUFF/ELECT, only a citizen can vote ,1,BOS_topic coded by RWB
2020,CO,1,MISC, allow voters in the four cities where gambling is permitted to vote to approve expanded gaming options and bet limits ,1,BOS_topic coded by RWB
2020,FL,1,SUFF/ELECT, citizenship requirement for voting ,1,BOS_topic coded by RWB
2020,FL,1,MISC, minimum wage hike to $15 over the next six years ,1,BOS_topic coded by RWB
2020,FL,1,SUFF/ELECT, change to a top-two primary system for certain state offices of the kind in place in CA it got 57 percent but needed 60 percent to pass ,0,BOS_topic coded by RWB
2020,FL,1,AMEND," make amendments even harder to pass by adding a requirement of voters approving an amendment in two consecutive elections, by a 60 percent margin each time ",0,BOS_topic coded by RWB
2020,FL,0,FIN, extend by another year a complicated tax break for homestead property tax break ,1,BOS_topic coded by RWB
2020,FL,0,FIN, allow property-tax break for disabled veterans to be transferred to surviving spouse upon their death ,1,BOS_topic coded by RWB
2020,GA ,0,FIN, allow legislature to create special funds with revenue dedicated to special purposes and not permitted to be used for any other purposes ,1,BOS_topic coded by RWB
2020,GA ,0,JUD, waives state sovereign immunity and allows citizens to sue state agencies and officials in state court for violating federal or state law ,1,BOS_topic coded by RWB
2020,ID,0,SUFF/ELECT, establishes in state constitution that there shall be 35 legislative districts (1 senator and 2 representatives for each district) in place of the current floating 30-35-district provision ,1,BOS_topic coded by RWB
2020,IL ,0,FIN, allow the legislature to create a graduated individual income tax rate ,0,BOS_topic coded by RWB
2020,KY,0,BOR, adopt Marsys Law amendment ,1,BOS_topic coded by RWB
2020,KY,0,FUNCT, lengthen terms of certain legal officers of the state ,0,BOS_topic coded by RWB
2020,LA,0,BOR, no right to abortion in state constitution  a preemptive move directed at state courts ,1,BOS_topic coded by RWB
2020,LA,0,FIN, regarding how to tax oil and gas wells ,1,BOS_topic coded by RWB
2020,LA,0,FIN, allow the legislature to use some of the funds in a state rainy-day fund to response to a disaster ,1,BOS_topic coded by RWB
2020,LA,0,FIN, ease an existing expenditure-limit in the state constitution ,0,BOS_topic coded by RWB
2020,LA,0,FIN, regarding the property tax ,0,BOS_topic coded by RWB
2020,LA,0,FIN, regarding a property tax exemption ,1,BOS_topic coded by RWB
2020,LA,0,FIN, created a new fund to deal with a very specific purpose: unclaimed property ,1,BOS_topic coded by RWB
2020,LA,0,FUNCT, allow out-of-state residents to serve on university boards ,0,BOS_topic coded by RWB
2020,MD,0,LEG, allow the legislature to increase or add budget items proposed in executive budget as long as this does not increase the overall amount of the budget ,1,BOS_topic coded by RWB
2020,MI,0,FIN, changed the rules for distributing money from several parks funds ,1,BOS_topic coded by RWB
2020,MI,0,BOR, requires a search warrant for searching someone’s electronic data or communications ,1,BOS_topic coded by RWB
2020,MS,1,MISC, Medical marijuana  instead of an alternative legislature-proposed measure,1,BOS_topic coded by RWB
2020,MS,0,SUFF/ELECT," removed the current bizarre election rule for statewide state officers and replaced it with a run-off requirement, similar to GA ",1,BOS_topic coded by RWB
2020,MO,1,MISC, Medicaid expansion ,1,BOS_topic coded by RWB
2020,MO,0,EXEC, impose a two-term limit on certain additional executive officials ,0,BOS_topic coded by RWB
2020,MO,0,SUFF/ELECT, adjust recent ICA regarding redistricting by removing the role of the demographer and making various minor changes in contribution limits ,1,BOS_topic coded by RWB
2020,MT,0,AMEND, changed constitutional language on geographic distribution requirements for initiated amendments  to bring the language in line with current practice ,1,BOS_topic coded by RWB
2020,MT,0,AMEND, changed constitutional language on geographic distribution requirements for initiated statutes and referendums  to bring the language in line with current practice ,1,BOS_topic coded by RWB
2020,MT,1,MISC," allow legislature to set minimum marijuana age of 21, a companion measure to a statutory initiative legalizing marijuana use ",1,BOS_topic coded by RWB
2020,NE,0,BOR, eliminate the slavery or involuntary servitude exception language in the cruel-and-unusual punishment clause ,1,BOS_topic coded by RWB
2020,NE,0,FIN, made a technical change in the rules for Tax-increment-financing ,1,BOS_topic coded by RWB
2020,NE,1,MISC, authorize gambling at racetracks ,1,BOS_topic coded by RWB
2020,NV,0,FUNCT, take the Board of Regents provision/language out of the constitution and allow governance of higher ed to be handled by statute ,0,BOS_topic coded by RWB
2020,NV,0,BOR, Recognize same-sex marriage and repeal 2002 prohibition the first time that such a measure has been included in a state constitution ,1,BOS_topic coded by RWB
